experiment,objective,tire_set,simulation_id,final_gap,winner,A_wins,B_wins,tie,start_tire_A,start_tire_B,n_pits_A,n_pits_B,had_VSC,had_SC,mean_gap_race,std_gap_race
EXP_SM_gap,gap,"[1, 2]",117,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.4000000000000049,0.9258200997725523
EXP_SM_gap,gap,"[1, 2]",118,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.5238095238095287,0.8607332211577152
EXP_SM_gap,gap,"[1, 2]",119,-0.5999999999999961,A,1,0,0,2,1,2,3,0,1,-0.6571428571428533,0.47466422073817616
EXP_SM_gap,gap,"[1, 2]",120,-1.599999999999997,A,1,0,0,2,1,1,1,0,0,0.5142857142857192,1.039361394724443
EXP_SM_gap,gap,"[1, 2]",121,-0.19999999999999574,A,1,0,0,2,1,1,1,1,0,0.6285714285714337,0.8647283400240897
EXP_SM_gap,gap,"[1, 2]",122,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9809523809523862,1.0381389243756622
EXP_SM_gap,gap,"[1, 2]",123,-0.9999999999999964,A,1,0,0,1,1,2,2,1,0,-1.1619047619047584,1.1993951612518992
EXP_SM_gap,gap,"[1, 2]",124,-0.19999999999999574,A,1,0,0,2,2,1,1,0,1,-0.72380952380952,0.2990536851068113
EXP_SM_gap,gap,"[1, 2]",125,-0.7999999999999963,A,1,0,0,2,1,1,1,0,0,0.6571428571428621,0.9322637214106879
EXP_SM_gap,gap,"[1, 2]",126,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,0.9047619047619102,0.8957445376020959
EXP_SM_gap,gap,"[1, 2]",127,1.800000000000006,B,0,1,0,1,1,1,2,1,1,0.0476190476190521,1.0270712163461275
EXP_SM_gap,gap,"[1, 2]",128,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,0.9428571428571482,1.1565842272960212
EXP_SM_gap,gap,"[1, 2]",129,-0.9999999999999964,A,1,0,0,2,2,1,2,1,1,-0.828571428571425,0.9803511796158307
EXP_SM_gap,gap,"[1, 2]",130,-0.5999999999999961,A,1,0,0,2,1,2,3,0,1,0.38095238095238576,1.9389783877621287
EXP_SM_gap,gap,"[1, 2]",131,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,0.9428571428571482,1.1565842272960212
EXP_SM_gap,gap,"[1, 2]",132,-0.9999999999999964,A,1,0,0,2,2,1,1,0,0,-0.7904761904761868,0.19977311393717193
EXP_SM_gap,gap,"[1, 2]",133,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,0.90476190476191,0.8850483927991584
EXP_SM_gap,gap,"[1, 2]",134,-0.9999999999999964,A,1,0,0,1,1,2,2,0,0,-1.1999999999999968,1.1872336794093283
EXP_SM_gap,gap,"[1, 2]",135,0.600000000000005,B,0,1,0,2,1,1,1,1,0,1.4857142857142915,1.0718411903892144
EXP_SM_gap,gap,"[1, 2]",136,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.638095238095243,1.0947825139425957
EXP_SM_gap,gap,"[1, 2]",137,-0.7999999999999963,A,1,0,0,2,1,2,2,0,1,-1.1142857142857108,1.8655487420176249
EXP_SM_gap,gap,"[1, 2]",138,-1.1999999999999966,A,1,0,0,2,1,2,2,1,0,-0.8380952380952342,0.4214218455207164
EXP_SM_gap,gap,"[1, 2]",139,-0.3999999999999959,A,1,0,0,2,1,1,1,0,0,0.9333333333333387,1.166734691894367
EXP_SM_gap,gap,"[1, 2]",140,-0.7999999999999963,A,1,0,0,2,1,1,1,0,0,0.5428571428571477,0.8329931278350436
EXP_SM_gap,gap,"[1, 2]",141,-0.7999999999999963,A,1,0,0,2,1,1,1,0,0,0.5333333333333382,0.8402569523852493
EXP_SM_gap,gap,"[1, 2]",142,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,1.3809523809523865,1.0307736565637295
EXP_SM_gap,gap,"[1, 2]",143,0.20000000000000462,B,0,1,0,2,1,2,1,0,1,-0.15238095238094806,1.07420803501665
EXP_SM_gap,gap,"[1, 2]",144,-0.7999999999999963,A,1,0,0,2,1,1,2,0,1,-0.028571428571424157,1.0184689055462754
EXP_SM_gap,gap,"[1, 2]",145,-0.7999999999999963,A,1,0,0,2,1,1,2,0,1,0.40000000000000485,1.1984116472191342
EXP_SM_gap,gap,"[1, 2]",146,-0.19999999999999574,A,1,0,0,2,1,1,1,1,0,0.9428571428571482,1.1565842272960212
EXP_SM_gap,gap,"[1, 2]",147,0.20000000000000462,B,0,1,0,2,1,1,1,0,0,1.5428571428571485,1.083456298620489
EXP_SM_gap,gap,"[1, 2]",148,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.5333333333333383,1.0072751235899637
EXP_SM_gap,gap,"[1, 2]",149,1.0000000000000053,B,0,1,0,2,2,1,1,0,0,0.5619047619047668,0.5186761449215281
EXP_SM_gap,gap,"[1, 2]",150,0.600000000000005,B,0,1,0,2,1,1,2,0,1,0.23809523809524274,0.9393392766428925
EXP_SM_gap,gap,"[1, 2]",151,-1.1999999999999966,A,1,0,0,2,1,1,1,0,0,0.9238095238095292,1.0945339351282783
EXP_SM_gap,gap,"[1, 2]",152,-0.9999999999999964,A,1,0,0,1,1,3,3,0,1,-0.742857142857139,0.3215608193549362
EXP_SM_gap,gap,"[1, 2]",153,0.600000000000005,B,0,1,0,1,2,2,2,1,1,-0.9714285714285678,1.6656595596662267
EXP_SM_gap,gap,"[1, 2]",154,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,1.2761904761904819,1.153836153221387
EXP_SM_gap,gap,"[1, 2]",155,-1.9999999999999973,A,1,0,0,2,1,1,1,0,0,0.25714285714286184,1.0728561917439203
EXP_SM_gap,gap,"[1, 2]",156,-0.19999999999999574,A,1,0,0,1,1,1,3,0,1,-0.19999999999999574,0.9278751968623703
EXP_SM_gap,gap,"[1, 2]",157,0.20000000000000462,B,0,1,0,2,1,1,1,0,1,0.9809523809523861,1.1278378166161886
EXP_SM_gap,gap,"[1, 2]",158,-0.19999999999999574,A,1,0,0,2,1,1,2,0,1,0.171428571428576,1.058814636928557
EXP_SM_gap,gap,"[1, 2]",159,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.828571428571434,1.0090744732263366
EXP_SM_gap,gap,"[1, 2]",160,-0.19999999999999574,A,1,0,0,2,1,2,1,0,1,0.8952380952381004,1.1962147404272454
